aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio,Mean patch size,Percent cover of landscape,Administrative fraction,Sport and cultural fraction
1751,0.90437963,32.59223884,19.95813676,135.7489001,0,9790.062279,142.1498794,0.029817415,40.79999924,5556.091797,1.763412833,573.612854,15.2958107,1007.019897,2509.702393,13.26732159,13.26732159,1401.411255,44575,8.606109619,4935,0.789136842,-1.596400976,12.92997646,20685928,430274.0243,116.1849959,39.84499902,40.79999924,0,0,0.949636041,5.265175061,0,2.106070024,1.053035012,3.159105036,0,1.240684292,0.006247342,0,0.004105915,0.000624998,0,0.003749895,0.32267138,0.055011304,0,0,0.009405712,0.98371566,0.664397676,0,0,2005,2.111335199,0.373333406,0.832616164,0.949636041,0.080839462,0.775975875,0.817129765,9790.062279,135.7489001,0.98371566,1.053035012
1752,0.511174185,42.82026198,23.3398435,84.73234912,2,14388.38284,80.21490685,0.020100592,41.40000153,5555.662598,1.760167122,573.4296875,15.3307066,1007.711121,2509.907227,13.30521202,13.30521202,1401.669312,44730,13.26038313,4311,0.612582432,-1.59956038,12.93047714,20002328.58,431129.5637,116.1949959,39.84499902,41.40000153,0,0,0.949633268,41.06848541,9.477342788,9.477342788,0,72.65962804,6.318228525,1.20603789,0.032491095,0.382777961,0.00861704,0,0,0.019998246,0.118130011,0.022542121,0,0,0,0.545064454,1.266705948,1.547422338,1.629494659,6622,6.973218216,2.40193444,0.645414269,0.949633268,0.239210349,2.825715821,2.975586384,14388.38284,84.73234912,0.545064454,0
1802,0,0,0,0,0,6439.673636,8.350213868,0.046680846,36.79999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,45427,17.90596581,6051.811182,0,-2.566583849,11.80700646,20002328.58,423807.8393,116.1095809,39.83221936,36.79999924,0,0,0.038638042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214907692,0.2579626,0,0,0,0.031267222,0.788301332,0.332543128,8.606624776,21,0.543505804,0.011608744,0,0.038638042,0,0,0,6439.673636,0,0.031267222,0
1803,0.552072551,26.60704975,7.254136758,242.6481717,2,16387.01626,81.53838186,0.028484156,37.90000153,5558.482422,1.751940846,562.3201294,15.19098949,1004.952637,2507.110107,13.12442589,13.12442589,1403.217529,118852.678,13.51511145,6524,0.739806944,-1.881988645,12.54370594,20002328.58,424293.1127,116.1152188,39.83480137,37.90000153,0,0,0.901285894,14.42383608,7.766680966,2.219051705,0,53.25724091,2.219051705,1.005055703,0,0,0.101907912,0,0.013413117,0,0.205320913,0.288023403,0,0,0,0.578697076,1.290656894,3.458680655,3.837495601,709,0.786653829,1.519222726,0,0.901285894,0.144179776,0.987032163,1.095137701,16387.01626,242.6481717,0.578697076,0
1804,0.8794099,32.64089808,19.96104767,26.91595131,0,17920.55755,59.17226571,0.031719877,38.59999847,5558.228027,1.744178057,561.0126953,15.2628994,1006.28949,2506.158691,13.1985178,13.1985178,1404.262451,40539.5,6.638195594,6051.811182,0.852290541,-1.967486382,12.44436073,14823601,425129.9202,116.1249959,39.83499902,38.59999847,0,0,0.94978955,3.158594449,1.052864816,1.052864816,0,5.264324081,1.052864816,1.366711052,0.003114739,0,0,0,0.002375434,0,0.562959032,0.195086803,0,0,0,0.573684436,0.993393022,0.049654387,0.052279357,107,0.112656535,0.436767682,0,0.94978955,0.026999898,0.238120542,0.25070874,17920.55755,26.91595131,0.573684436,0
1805,0.768073216,37.21825625,18.69147863,13.79019295,0,20208.22489,54.97362001,0.024206212,38.79999924,5555.625,1.769537807,567.6824341,15.14545345,1004.00531,2509.268555,13.07681847,13.07681847,1400.72522,38096,6.643984556,7366.5,0.91745875,-1.69277513,12.78652287,17914260,425985.586,116.1349959,39.83499902,38.79999924,0,0,0.94978657,0,0,0,0,1.05286812,0,-1.00E-10,1.03E-05,0,0,2.20E-06,0,0,0.731306233,0.10188822,0,0,0,0.800655312,0.639695334,0,0,198,0.208467888,0.050194978,0,0.94978657,0.010657819,0.10595112,0.111552556,20208.22489,13.79019295,0.800655312,0
1806,1.207930762,34.57404521,17.87993192,43.32368795,0,18265.06969,87.77382707,0.023893933,39.79999924,5554.566406,1.77381289,569.265686,15.14588642,1003.990845,2509.971191,13.07743931,13.07743931,1400.067749,38274,10.30704355,7405.5,0.900018571,-1.772783399,12.69361973,18548602,426841.2515,116.1449959,39.83499902,39.79999924,0,0,0.949783624,7.370099699,1.052871386,1.052871386,0,10.52871386,0,1.015637822,0.002489862,0,0.344283237,0.000622618,0,0.001250036,0.52812924,0.108159637,0,0,0,0.619980968,1.269106188,1.182554388,1.245077677,147,0.154772094,1.159202843,0,0.949783624,0.026253816,0.243032293,0.255881747,18265.06969,43.32368795,0.619980968,0
1807,0.764163323,33.50951443,15.56999549,44.93734905,0,12334.81444,74.12768745,0.035010947,40.20000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,9.211434921,6789.5,0.90897625,-1.741029501,12.73757744,18751336,427696.9166,116.1549959,39.83499902,40.20000076,0,0,0.949780712,8.422996906,8.422996906,1.052874613,0,1.052874613,6.31724768,1.343819601,0.01188583,0,0.877754048,0.002479446,0,0.00125004,0.543065008,0.111244911,0,0,0,0.002144885,0.779395389,0.120488832,0.126859633,205,0.215839296,1.348921134,0,0.949780712,0.028432233,0.253295077,0.266687956,12334.81444,44.93734905,0.002144885,0
1808,0.63882905,30.14007087,15.76747888,91.89969277,2,15829.63058,65.70526657,0.02783355,40.40000153,5556.063965,1.763265729,569.689209,15.2442255,1005.934875,2508.910889,13.19541168,13.19541168,1401.591431,40921,14.35868533,6077,0.783777143,-2.566583849,11.80700646,19415326,428552.5812,116.1649959,39.83499902,40.40000153,0,0,0.949777835,12.63453364,8.423022424,1.052877803,1.052877803,23.16331167,1.052877803,1.263165909,0.001254395,0,0.891832019,0.000645618,0,0.001249923,0.458241355,0.015633481,0,0,0,0,0.546175229,1.437377375,1.513382733,857,0.902316277,3.593655278,0,0.949777835,0.060280452,0.512673218,0.539782252,15829.63058,91.89969277,0,1.052877803
1809,0.622718758,44.89542372,30.57121835,47.76620117,2,19383.16309,59.789373,0.022144619,40.70000076,5556.17041,1.751893997,567.5651245,15.3293047,1007.565369,2507.942383,13.28451347,13.28451347,1403.028076,41729,14.97543144,5961,0.781875,-1.633004785,12.87486362,19627812,429408.2455,116.1749959,39.83499902,40.70000076,0,0,0.949774992,10.52880955,4.211523819,7.370166684,1.052880955,7.370166684,4.211523819,1.637145503,0.001250049,0,0.626278581,0,0,0,0.398230687,0.021241888,0,0,0,0.297316397,1.110541343,3.539696167,3.72687868,1985,2.089968695,1.460980256,0,0.949774992,0.08615422,1.081632103,1.138829841,19383.16309,47.76620117,0.297316397,1.052880955
1810,0.788299368,40.71786151,28.18702064,194.8136765,1,15570.03578,67.28049594,0.020100548,41.20000076,5555.025879,1.75841403,569.713623,15.31117249,1007.227722,2509.219971,13.26704407,13.26704407,1401.977173,43113,16.70483462,7581.5,0.58998,-1.545046091,12.9873457,20002328.58,430263.9094,116.1849959,39.83499902,41.20000076,0,0,0.949772183,42.11536275,11.58172476,15.79326103,0,86.33649363,8.423072549,1.251527226,0.003124858,0,0.062924114,0,0,0.009999826,0.074964798,0.012466181,0,0,0,0.798400777,0.666744112,1.962034594,2.065794966,6658,7.010102129,1.850931299,0,0.949772183,0.160251995,1.809024041,1.904692593,15570.03578,194.8136765,0.798400777,0
1860,0,0,0,0,0,3328.237629,8.425308053,0.057398371,37.20000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,13.96055031,6051.811182,0,-2.566583849,11.80700646,20002328.58,423808.2563,116.109634,39.82848481,37.20000076,0,0,0.023297663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304955619,0.250945228,0,0,0,0,0.709098888,0,0,0,0,0,0,0.023297663,0,0,0,3328.237629,0,0,0
1861,0.688772971,26.24213222,2.990417208,76.04121937,0,21555.65373,46.61700772,0.03020757,38,5557.563477,1.743454456,558.2264404,15.22122955,1005.470581,2506.103271,13.14096642,13.14096642,1404.179688,118852.678,9.708152413,6051.811182,0.92541875,-1.912077427,12.50079536,15411327,424297.6633,116.1153936,39.82531599,38,0,0,0.862226149,1.159788532,1.159788532,1.159788532,0,2.319577064,1.159788532,1.560710409,0.002065727,0,0.003405183,0,0,0,0.414078531,0.353979134,0,0,0,0.379668363,1.132519577,0,0,173,0.200643416,0.648892041,0,0.862226149,0.033290952,0.216651462,0.251269881,21555.65373,76.04121937,0.379668363,0
1862,0.678779728,26.79044557,5.269473913,203.4563605,0,19386.23816,52.43076253,0.025231979,38.29999924,5557.803711,1.72906661,555.2506104,15.33083725,1007.530823,2504.39502,13.25388908,13.25388908,1406.140991,42554,8.864942193,7574,0.83344125,-1.784563065,12.66269875,15411327,425119.0627,116.1249959,39.82499902,38.29999924,0,0,0.94992567,4.210855783,3.158141837,0,0,12.63256735,1.052713946,1.062737568,0.001250005,0,0.035370899,0,0,0.003752381,0.611235458,0.066814662,0,0,0,0.675437974,0.894240813,2.334821749,2.457899417,282,0.296865333,1.363662701,0,0.94992567,0.073163165,0.533570308,0.561696904,19386.23816,203.4563605,0.675437974,0
1863,0.659827075,30.57911635,14.1139499,55.65425554,0,13570.32412,81.20921492,0.036042932,39.40000153,5556.104492,1.742108107,558.8771973,15.28345394,1006.59021,2506.066406,13.2045145,13.2045145,1404.305664,37238,6.120246768,7481,0.878042857,-1.753176808,12.70660305,19414500,425974.8527,116.1349959,39.82499902,39.40000153,0,0,0.949922688,1.05271725,1.05271725,0,0,4.210869,1.05271725,1.153741942,0.00563232,0,0,0.003122737,0,0.000629662,0.498805382,0.263716299,0,0,0.001249979,0.758596158,0.968213341,0,0,258,0.27160105,0.013865211,0,0.949922688,0.043439567,0.374996867,0.39476567,13570.32412,55.65425554,0.758596158,0
1864,0.894446689,39.17044071,21.81212419,62.26111849,0,7421.247977,196.4030171,0.039310012,40.29999924,5553.833496,1.763553262,564.5205688,15.18685627,1004.715515,2508.847168,13.10444927,13.10444927,1401.291748,26765,9.655906796,7372,0.696109589,-1.569464922,12.93711185,19643726,426830.6422,116.1449959,39.82499902,40.29999924,0,0,0.949919741,1.052720516,1.052720516,0,0,0,1.052720516,1.098612288,0.011252279,0,0,0,0,0.001250064,0.267522021,0.33604818,0,0,0,0.9675151,0.810001498,0,0,192,0.202122339,0.155347472,0,0.949919741,0.072604698,0.78414454,0.825485045,7421.247977,62.26111849,0.9675151,0
1865,0.829989241,29.73287185,9.402660705,41.99116091,0,11727.36825,89.80513106,0.036276956,41.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,7.594378233,6551,0.84754125,-1.56807375,12.94390965,20031860,427686.4314,116.1549959,39.82499902,41.40000153,0,0,0.949916828,1.052723744,0,0,3.158171233,11.57996119,0,0.72987121,0.020624439,0,0.309814156,0,0,0.012499637,0.393546282,0.296480698,0,0,0,0.65613223,1.5018051,1.12700018,1.186419849,186,0.195806616,0.152419845,0,0.949916828,0.071906244,0.575623577,0.605972607,11727.36825,41.99116091,0.65613223,3.158171233
1866,0.680959296,29.15375487,11.4921329,18.39127519,0,17271.16272,48.37699343,0.033080911,41.29999924,5553.859863,1.753463745,562.5496826,15.26743603,1006.247314,2507.970215,13.18809986,13.18809986,1402.597656,41117,6.657196999,7754,0.916635714,-2.566583849,11.80700646,20081706,428542.2202,116.1649959,39.82499902,41.29999924,0,0,0.949913949,0,2.105453869,0,0,3.158180804,0,0.673011667,0.002497772,0,0.880974105,0,0,0.000624998,0.61320224,0.050050856,0,0,0,0.040206568,0.710215785,0.769022991,0.809571216,153,0.161067221,1.457923665,0,0.949913949,0.011627069,0.091546412,0.096373374,17271.16272,18.39127519,0.040206568,0
1867,0.886279084,33.00578992,17.65916163,57.73999672,2,20210.87457,54.2875755,0.024145427,41.70000076,5554.904297,1.749516726,564.4776611,15.32776642,1007.463196,2507.783447,13.26698208,13.26698208,1403.203003,38664,6.857685685,7142,0.86106875,-1.546184421,12.97564983,20002328.58,429398.0085,116.1749959,39.82499902,41.70000076,0,0,0.949911105,3.15819026,1.052730087,0,0,1.052730087,0,0.950270539,0.006875338,0,0.91224848,0,0,0.005000264,0.574944701,0.003127458,0,0,0.001250041,0.002656034,0.504881806,1.455962104,1.532735112,287,0.302133535,1.355257889,0,0.949911105,0.058820011,0.563972584,0.593710907,20210.87457,57.73999672,0.002656034,0
1917,0.642369267,29.9418076,8.943217987,4.648164885,1,21558.58599,37.90497722,0.027358732,38.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,11.54101499,6051.811182,0.987214706,-2.566583849,11.80700646,20002328.58,424436.5378,116.1171468,39.81513252,38.59999847,0,0,0.53896465,1.855409256,3.710818513,0,0,3.710818513,0,1.054920168,0.001101683,0,0.791308673,0,0,0,0.72569431,0.047237291,0,0,0,0.100297932,0.800240965,0.53619593,0.994862892,178,0.330262848,0.909565093,0,0.53896465,0.006081387,0.030017703,0.055695123,21558.58599,4.648164885,0.100297932,0
1918,0.457003736,29.81494187,9.136171109,78.97622979,1,13572.31086,77.07662016,0.033871652,39.79999924,5555.98877,1.723125339,552.1646729,15.37251759,1008.245422,2503.89209,13.28163147,13.28163147,1406.709595,39708,10.98049068,6860,0.7555675,-1.768924475,12.67588902,17387422,425108.2075,116.1249959,39.81499902,39.79999924,0,0,0.95006176,17.89357357,1.052563151,2.105126302,0,41.04996289,0,0.816014979,0.008124898,0,0.266988376,0,0,0.008716556,0.428983438,0.166321228,0,0,0,0.649839547,1.374531233,2.508526172,2.640382212,723,0.761003158,1.940796184,0,0.95006176,0.115905292,0.96176397,1.012317315,13572.31086,78.97622979,0.649839547,0
1919,0.658159287,41.37124869,20.76365144,88.86550381,0,9500.587773,116.4755061,0.026459625,40.70000076,5554.075684,1.739870667,556.5993652,15.30287361,1006.887573,2506.139893,13.20923996,13.20923996,1404.35022,39238,15.57481591,5664,0.64389,-1.549877524,12.94995975,19394668,425964.1215,116.1349959,39.81499902,40.70000076,0,0,0.950058777,7.36796519,7.36796519,2.105132912,0,26.31416139,7.36796519,1.314486362,0.037491524,0,0,0,0,0.023775719,0.212999407,0.051875678,0,0,0.000625026,0.984113055,0.715271116,0.133023836,0.140016428,1437,1.512537997,0.619861375,0,0.950058777,0.204257219,2.381814475,2.507018021,9500.587773,88.86550381,0.984113055,0
1920,0.567284383,41.99289957,25.51585466,67.03184216,3,10440.17394,113.5238396,0.027917953,41.5,5554.050293,1.730799198,554.7952271,15.37808704,1008.316101,2505.40918,13.28708839,13.28708839,1405.525269,48694,21.63892237,9839,0.663215,-1.579066873,12.91951656,19918418,426820.0352,116.1449959,39.81499902,41.5,0,0,0.950055829,23.15653389,5.262848612,8.420557779,0,38.94507973,2.105139445,1.227363566,0.000612259,0,0,0.001250068,0,0.001875038,0.250015181,0.061187819,0,0,0.000624989,0.928045352,0.616098398,2.302659511,2.423709682,3397,3.575579347,2.359101869,0,0.950055829,0.098649779,1.139968704,1.199896542,10440.17394,67.03184216,0.928045352,0
1921,0.619764924,49.36516415,29.56148919,67.23823805,2,13768.88282,67.47767212,0.020257636,41.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,14.76921924,6551,0.676576923,-1.537053466,12.97619438,20002328.58,427675.9484,116.1549959,39.81499902,41.5,0,0,0.950052915,69.46981477,11.57830246,13.68344836,1.052572951,46.31320985,7.368010658,1.319460032,0.000635279,0,0.151416592,0.000624966,0,0.002508886,0.2249274,0.056893066,0,0,0.000625041,0.797752543,0.993686904,2.727967974,2.871385301,8382,8.822666476,2.107305254,0,0.950052915,0.12720434,1.692555978,1.78153864,13768.88282,67.23823805,0.797752543,1.052572951
1922,0.442289369,46.42949598,29.39408051,35.07428911,3,13014.38404,74.33469023,0.027572524,41.90000153,5552.704102,1.740595937,557.5144653,15.34476185,1007.673401,2507.032471,13.25285053,13.25285053,1404.081787,32085,10.72281353,7754,0.728794444,-2.566583849,11.80700646,19475172,428531.8613,116.1649959,39.81499902,41.90000153,0,0,0.950050035,22.10409898,5.262880709,11.57833756,3.157728426,45.2607741,3.157728426,1.353390465,0.002497584,0.001175772,0.136508715,0,0,0.000624959,0.323736227,0.033128927,0,0,0.000624965,0.773147713,0.980878235,2.571275377,2.706463116,3314,3.488237334,2.301222269,0,0.950050035,0.110505827,1.422973873,1.497788349,13014.38404,35.07428911,0.773147713,3.157728426
1972,0.518745661,27.04202484,5.299141489,85.05696833,5,14280.3212,57.72066089,0.031530598,39.40000153,5555.506836,1.719437122,548.8547974,15.34691525,1007.741272,2503.384033,13.24090481,13.24090481,1407.023193,118852.678,13.47129377,6051.811182,0.744552174,-2.566583849,11.80700646,16822970,424378.3531,116.1165991,39.80481194,39.40000153,0,0,0.642614454,15.56143024,0,1.556143024,0,20.22985932,0,0.829295806,0,0.276859281,0.533436901,0,0,0,0.430311411,0.045246225,0,0,0,0,1.19369915,3.512148193,5.465404911,602,0.936798101,0.314247269,0,0.642614454,0.102775275,0.509594363,0.793001713,14280.3212,85.05696833,0,0
1973,0.572036134,28.1131042,5.983219796,154.5930895,2,20656.47437,36.73705844,0.025893623,40.5,5555.13916,1.714493155,548.0022583,15.40190601,1008.764221,2502.96875,13.29709339,13.29709339,1407.675171,40848,15.746984,6860,0.7721475,-1.821447492,12.60242271,19039610,425097.3546,116.1249959,39.80499902,40.5,0,0,0.950197821,25.25789837,5.262062161,3.157237297,1.052412432,54.72544648,2.104824865,1.081226669,0,0,0.759128051,0,0,0,0.508737839,0.015020838,0,0,0.008125295,0.09414426,0.877644063,2.515814529,2.647674488,1491,1.569146937,1.400559071,0,0.950197821,0.110757225,0.853406314,0.898135415,20656.47437,154.5930895,0.09414426,1.052412432
1974,0.4574559,35.45779888,18.75999117,88.90688792,1,15576.96454,64.51270413,0.021329116,41.40000153,5554.472656,1.714174628,548.2514648,15.42929173,1009.266663,2503.206543,13.32493019,13.32493019,1407.672241,41587,18.28628031,5664,0.750885714,-1.718940377,12.73374653,19553064,425953.3927,116.1349959,39.80499902,41.40000153,0,0,0.950194837,35.78213507,11.57657311,7.366910162,0,43.14904523,8.419325899,1.359808992,0.047420911,0,0.53906428,0,0,0.003739879,0.479566857,0.002500043,0.064918742,0,0,0.306449571,1.405937343,1.997407134,2.102102702,3509,3.692926823,1.762011228,0,0.950194837,0.145061849,1.399164093,1.472502311,15576.96454,88.90688792,0.306449571,0
1975,0.532043074,31.65470866,10.8865868,143.6886145,5,11448.09503,97.76921953,0.026901714,41.79999924,5553.644531,1.716574907,549.1384888,15.43982697,1009.455078,2503.869385,13.33557415,13.33557415,1407.276367,44706,22.49152692,9839,0.57406125,-1.81903255,12.61650181,20002328.58,426809.4304,116.1449959,39.80499902,41.79999924,0,0,0.950191887,188.3830018,33.67740815,10.52419005,3.157257014,390.4474507,30.52015113,1.054211521,0.028218773,0.0323364,0.137886537,0,0,0.006885388,0.154470732,0,0.298134619,0,0,0.318477177,1.532839561,4.031514322,4.24284229,11764,12.38065717,2.284334644,0,0.950191887,0.263358601,2.340820395,2.46352387,11448.09503,143.6886145,0.318477177,3.157257014
2026,0.513050105,30.79389088,12.00822268,40.42852903,4,22531.78188,36.50689924,0.027765612,40.90000153,5554.111328,1.718271255,546.614624,15.33287621,1007.433899,2503.335205,13.21177578,13.21177578,1406.943115,118852.678,12.78062916,6051.811182,0.827632,-2.566583849,11.80700646,16822970,424343.5927,116.1163193,39.79494742,40.90000153,0,0,0.698485238,4.29500845,0,0,0,17.1800338,0,0.500402423,0.000850302,0,0.679100379,0,0,0.000850302,0.66981927,0.028132301,0,0,0,0.154254862,0.932035187,3.464621918,4.960193472,906,1.297092552,0.336723013,0,0.698485238,0.053270818,0.322682666,0.461974926,22531.78188,40.42852903,0.154254862,0
2027,0.559332065,30.51121035,9.90252256,69.79950807,3,20219.8692,37.45390901,0.026104325,41.90000153,5553.692383,1.714311481,545.9312134,15.38244152,1008.353394,2503.06543,13.262146,13.262146,1407.464233,40022,12.17235168,5487,0.8308,-2.218687296,12.10621643,18688002,425086.5039,116.1249959,39.79499902,41.90000153,0,0,0.950333853,7.365832524,3.156785368,5.261308946,0,4.209047157,1.052261789,1.470253527,0.001249946,0,0.723940417,0,0,0.001249937,0.529252489,0.016875772,0,0,0.000624994,0.13345327,0.929606229,4.479285151,4.713380608,649,0.682917901,1.323934965,0,0.950333853,0.074862743,0.616419556,0.648634745,20219.8692,69.79950807,0.13345327,0
2079,0,0,0,0,1,6590.598858,7.766331662,0.053630683,40.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,23.53930917,6051.811182,0,-2.566583849,11.80700646,20002328.58,423698.5729,116.1089629,39.78119628,40.40000153,0,0,0.052724791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624586871,0,0,0,0,0.638019483,0.580688405,0.183153193,3.473758548,14,0.26552974,0.050518872,0,0.052724791,0,0,0,6590.598858,0,0.638019483,0
